date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:57:19	46003/46003	---MCZ	200	added ('OK')	application/javascript	etag:W/%225afd491e-b3b3%22	https://cdnjs.cloudflare.com/ajax/libs/highlight.js/9.12.0/highlight.min.js	C:/Users/Wawingi%20Sebastiao/Downloads/FLUTTER/cdnjs.cloudflare.com/ajax/libs/highlight.js/9.12.0/highlight.min.js	(from https://flutter.dev/docs/get-started/codelab)
16:57:19	1179/1179	---MCZ	200	added ('OK')	application/javascript	etag:W/%225afd491e-49b%22	https://cdnjs.cloudflare.com/ajax/libs/highlight.js/9.12.0/languages/dart.min.js	C:/Users/Wawingi%20Sebastiao/Downloads/FLUTTER/cdnjs.cloudflare.com/ajax/libs/highlight.js/9.12.0/languages/dart.min.js	(from https://flutter.dev/docs/get-started/codelab)
16:57:20	637/637	---MCZ	200	added ('OK')	application/javascript	etag:W/%225afd491e-27d%22	https://cdnjs.cloudflare.com/ajax/libs/highlight.js/9.12.0/languages/yaml.min.js	C:/Users/Wawingi%20Sebastiao/Downloads/FLUTTER/cdnjs.cloudflare.com/ajax/libs/highlight.js/9.12.0/languages/yaml.min.js	(from https://flutter.dev/docs/get-started/codelab)
16:57:20	40/40	---M--	301	error ('Moved%20Permanently')	text/plain	date:Thu,%2020%20Aug%202020%2015:57:20%20GMT	https://flutter.dev/docs/get-started/codelab.html	C:/Users/Wawingi%20Sebastiao/Downloads/FLUTTER/flutter.dev/docs/get-started/codelab-2.html	(from https://flutter.dev/docs/get-started/codelab)
16:57:20	112245/112245	---M-Z	200	added ('OK')	text/html	date:Wed,%2019%20Aug%202020%2018:51:03%20GMT	https://flutter.dev/docs/get-started/codelab-web	C:/Users/Wawingi%20Sebastiao/Downloads/FLUTTER/flutter.dev/docs/get-started/codelab-web.html	(from https://flutter.dev/docs/get-started/codelab)
16:57:21	76439/76439	---M-Z	200	added ('OK')	image/png	date:Wed,%2019%20Aug%202020%2018:51:03%20GMT	https://flutter.dev/assets/get-started/android/hello-world-fadb9765c01d33f0fea92d7ac767e036ea90e9159335ea1841277bc6bef3a10a.png	C:/Users/Wawingi%20Sebastiao/Downloads/FLUTTER/flutter.dev/assets/get-started/android/hello-world-fadb9765c01d33f0fea92d7ac767e036ea90e9159335ea1841277bc6bef3a10a.png	(from https://flutter.dev/docs/get-started/codelab)
16:57:21	21423/21423	---M-Z	200	added ('OK')	image/png	date:Wed,%2019%20Aug%202020%2018:51:03%20GMT	https://flutter.dev/assets/get-started/ios/hello-world-ed7cf47213953bfca5eaa74fba63a78538d782f2c63a7c575068f3c2f7298bde.png	C:/Users/Wawingi%20Sebastiao/Downloads/FLUTTER/flutter.dev/assets/get-started/ios/hello-world-ed7cf47213953bfca5eaa74fba63a78538d782f2c63a7c575068f3c2f7298bde.png	(from https://flutter.dev/docs/get-started/codelab)
16:57:21	1024727/1024727	---M-Z	200	added ('OK')	image/gif	date:Wed,%2019%20Aug%202020%2018:51:03%20GMT	https://flutter.dev/assets/get-started/startup-namer-part-1-9db323d8383da0000c8be4e1a12e3d9ff6ab3a0eb8b86984451b329f1f3b4196.gif	C:/Users/Wawingi%20Sebastiao/Downloads/FLUTTER/flutter.dev/assets/get-started/startup-namer-part-1-9db323d8383da0000c8be4e1a12e3d9ff6ab3a0eb8b86984451b329f1f3b4196.gif	(from https://flutter.dev/docs/get-started/codelab)
16:57:21	76701/76701	---M-Z	200	added ('OK')	image/png	date:Wed,%2019%20Aug%202020%2018:51:03%20GMT	https://flutter.dev/assets/get-started/android/step2-45e5a16e59926599e09b25b1c6d37372f77b69151cbebd070d2f94f657b1abde.png	C:/Users/Wawingi%20Sebastiao/Downloads/FLUTTER/flutter.dev/assets/get-started/android/step2-45e5a16e59926599e09b25b1c6d37372f77b69151cbebd070d2f94f657b1abde.png	(from https://flutter.dev/docs/get-started/codelab)
16:57:22	21314/21314	---M-Z	200	added ('OK')	image/png	date:Wed,%2019%20Aug%202020%2018:51:03%20GMT	https://flutter.dev/assets/get-started/ios/step2-de9da90d2a90351c8d651c50f345c822472dbcd93cd8bad099e4edf2aa499c43.png	C:/Users/Wawingi%20Sebastiao/Downloads/FLUTTER/flutter.dev/assets/get-started/ios/step2-de9da90d2a90351c8d651c50f345c822472dbcd93cd8bad099e4edf2aa499c43.png	(from https://flutter.dev/docs/get-started/codelab)
16:57:22	91214/91214	---M-Z	200	added ('OK')	image/png	date:Wed,%2019%20Aug%202020%2018:51:03%20GMT	https://flutter.dev/assets/get-started/android/step4-infinite-list-69f7c62bf16f67eaade07551db4b18b065d6c7a81e042a10cd34d31ecb7f2514.png	C:/Users/Wawingi%20Sebastiao/Downloads/FLUTTER/flutter.dev/assets/get-started/android/step4-infinite-list-69f7c62bf16f67eaade07551db4b18b065d6c7a81e042a10cd34d31ecb7f2514.png	(from https://flutter.dev/docs/get-started/codelab)
16:57:22	37930/37930	---M-Z	200	added ('OK')	image/png	date:Wed,%2019%20Aug%202020%2018:51:03%20GMT	https://flutter.dev/assets/get-started/ios/step4-infinite-list-70ea9d8fd7191fb3726f1743bb03499815f93df4f42b687cfd7916052c35eb07.png	C:/Users/Wawingi%20Sebastiao/Downloads/FLUTTER/flutter.dev/assets/get-started/ios/step4-infinite-list-70ea9d8fd7191fb3726f1743bb03499815f93df4f42b687cfd7916052c35eb07.png	(from https://flutter.dev/docs/get-started/codelab)
16:57:23	1080312/1080312	---M-Z	200	added ('OK')	image/gif	date:Wed,%2019%20Aug%202020%2018:51:03%20GMT	https://flutter.dev/assets/get-started/startup-namer-b85740ef920a57e28524f84e9c06cfb380128d10780e91eaf2c7613a56f3f511.gif	C:/Users/Wawingi%20Sebastiao/Downloads/FLUTTER/flutter.dev/assets/get-started/startup-namer-b85740ef920a57e28524f84e9c06cfb380128d10780e91eaf2c7613a56f3f511.gif	(from https://flutter.dev/docs/get-started/codelab)
16:57:23	43/43	---M--	301	error ('Moved%20Permanently')	text/plain	date:Thu,%2020%20Aug%202020%2015:57:23%20GMT	https://flutter.dev/docs/get-started/learn-more.html	C:/Users/Wawingi%20Sebastiao/Downloads/FLUTTER/flutter.dev/docs/get-started/learn-more-2.html	(from https://flutter.dev/docs/get-started/learn-more)
16:57:24	90/90	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2020%20Aug%202020%2015:57:24%20GMT	https://flutter.dev/docs/get-started/flutter-for/(https://pub.dev/flutter	C:/Users/Wawingi%20Sebastiao/Downloads/FLUTTER/flutter.dev/docs/get-started/flutter-for/(https_/pub.dev/flutter	(from https://flutter.dev/docs/get-started/flutter-for/ios-devs)
16:57:24	33113/33113	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2019%20Aug%202020%2018:51:03%20GMT	https://flutter.dev/docs/get-started/flutter-for/%28https:/pub.dev/flutter	C:/Users/Wawingi%20Sebastiao/Downloads/FLUTTER/flutter.dev/docs/get-started/flutter-for/(https_/pub.dev/flutter	(from https://flutter.dev/docs/get-started/flutter-for/ios-devs)
16:57:25	2915/2915	---M-Z	200	added ('OK')	image/png	date:Wed,%2019%20Aug%202020%2018:51:03%20GMT	https://flutter.dev/assets/get-started/android/react-native/hello-world-basic-ed1ed2698fc492892552a8d719b0e124b7a50e2f8e0327f1548e2834b0aa515a.png	C:/Users/Wawingi%20Sebastiao/Downloads/FLUTTER/flutter.dev/assets/get-started/android/react-native/hello-world-basic-ed1ed2698fc492892552a8d719b0e124b7a50e2f8e0327f1548e2834b0aa515a.png	(from https://flutter.dev/docs/get-started/flutter-for/react-native-devs)
16:57:26	2084/2084	---M-Z	200	added ('OK')	image/png	date:Wed,%2019%20Aug%202020%2018:51:03%20GMT	https://flutter.dev/assets/get-started/ios/react-native/hello-world-basic-1ba3dfcb9fcbee11f5307cde947ab29dd4f52683f311b049242a28fefb37412b.png	C:/Users/Wawingi%20Sebastiao/Downloads/FLUTTER/flutter.dev/assets/get-started/ios/react-native/hello-world-basic-1ba3dfcb9fcbee11f5307cde947ab29dd4f52683f311b049242a28fefb37412b.png	(from https://flutter.dev/docs/get-started/flutter-for/react-native-devs)
16:57:26	76755/76755	---M-Z	200	added ('OK')	image/png	date:Wed,%2019%20Aug%202020%2018:51:03%20GMT	https://flutter.dev/assets/get-started/android/react-native/hello-world-198f4b19ca6d3dd72f6a17dd858814cc42cf2bc696f61d7f273be95818110777.png	C:/Users/Wawingi%20Sebastiao/Downloads/FLUTTER/flutter.dev/assets/get-started/android/react-native/hello-world-198f4b19ca6d3dd72f6a17dd858814cc42cf2bc696f61d7f273be95818110777.png	(from https://flutter.dev/docs/get-started/flutter-for/react-native-devs)
16:57:26	21423/21423	---M-Z	200	added ('OK')	image/png	date:Wed,%2019%20Aug%202020%2018:51:03%20GMT	https://flutter.dev/assets/get-started/ios/react-native/hello-world-ed7cf47213953bfca5eaa74fba63a78538d782f2c63a7c575068f3c2f7298bde.png	C:/Users/Wawingi%20Sebastiao/Downloads/FLUTTER/flutter.dev/assets/get-started/ios/react-native/hello-world-ed7cf47213953bfca5eaa74fba63a78538d782f2c63a7c575068f3c2f7298bde.png	(from https://flutter.dev/docs/get-started/flutter-for/react-native-devs)
16:57:26	28770/28770	---M-Z	200	added ('OK')	image/png	date:Wed,%2019%20Aug%202020%2018:51:03%20GMT	https://flutter.dev/assets/get-started/android/react-native/custom-cards-6bdba4664044a9e5328c0304a51c45fc2812bb37b3d0d57b0c93b98d5bab1f42.png	C:/Users/Wawingi%20Sebastiao/Downloads/FLUTTER/flutter.dev/assets/get-started/android/react-native/custom-cards-6bdba4664044a9e5328c0304a51c45fc2812bb37b3d0d57b0c93b98d5bab1f42.png	(from https://flutter.dev/docs/get-started/flutter-for/react-native-devs)
16:57:27	33591/33591	---M-Z	200	added ('OK')	image/png	date:Wed,%2019%20Aug%202020%2018:51:03%20GMT	https://flutter.dev/assets/get-started/ios/react-native/custom-cards-47e3e1e3e73a0ce419eacbee11dc2f15b9acac9b5877c43cd1a783a792b519dc.png	C:/Users/Wawingi%20Sebastiao/Downloads/FLUTTER/flutter.dev/assets/get-started/ios/react-native/custom-cards-47e3e1e3e73a0ce419eacbee11dc2f15b9acac9b5877c43cd1a783a792b519dc.png	(from https://flutter.dev/docs/get-started/flutter-for/react-native-devs)
16:57:27	48650/48650	---M-Z	200	added ('OK')	image/gif	date:Wed,%2019%20Aug%202020%2018:51:03%20GMT	https://flutter.dev/assets/get-started/android/react-native/flatlist-91d7c8beaadff16f52d663e94aae7b4c9959d1d811dd7f12ea2005a10e166d34.gif	C:/Users/Wawingi%20Sebastiao/Downloads/FLUTTER/flutter.dev/assets/get-started/android/react-native/flatlist-91d7c8beaadff16f52d663e94aae7b4c9959d1d811dd7f12ea2005a10e166d34.gif	(from https://flutter.dev/docs/get-started/flutter-for/react-native-devs)
16:57:27	45360/45360	---M-Z	200	added ('OK')	image/gif	date:Wed,%2019%20Aug%202020%2018:51:03%20GMT	https://flutter.dev/assets/get-started/ios/react-native/flatlist-2a18c0173248dd8bf250b29fab7e4cdbc917c27d90ac33c1c791ecb73463f3a5.gif	C:/Users/Wawingi%20Sebastiao/Downloads/FLUTTER/flutter.dev/assets/get-started/ios/react-native/flatlist-2a18c0173248dd8bf250b29fab7e4cdbc917c27d90ac33c1c791ecb73463f3a5.gif	(from https://flutter.dev/docs/get-started/flutter-for/react-native-devs)
16:57:27	8388/8388	---M-Z	200	added ('OK')	image/png	date:Wed,%2019%20Aug%202020%2018:51:03%20GMT	https://flutter.dev/assets/get-started/android/react-native/canvas-cf039fc10bae17fb60b21adb4228eb928b2bf284f95fee71c5a20033c217e333.png	C:/Users/Wawingi%20Sebastiao/Downloads/FLUTTER/flutter.dev/assets/get-started/android/react-native/canvas-cf039fc10bae17fb60b21adb4228eb928b2bf284f95fee71c5a20033c217e333.png	(from https://flutter.dev/docs/get-started/flutter-for/react-native-devs)
16:57:27	9185/9185	---M-Z	200	added ('OK')	image/png	date:Wed,%2019%20Aug%202020%2018:51:03%20GMT	https://flutter.dev/assets/get-started/ios/react-native/canvas-2cc207759f6ab912bf73e1c3298dc2183618ef207ed989f4d83f6c08fd3a3279.png	C:/Users/Wawingi%20Sebastiao/Downloads/FLUTTER/flutter.dev/assets/get-started/ios/react-native/canvas-2cc207759f6ab912bf73e1c3298dc2183618ef207ed989f4d83f6c08fd3a3279.png	(from https://flutter.dev/docs/get-started/flutter-for/react-native-devs)
16:57:28	121686/121686	---M-Z	200	added ('OK')	image/gif	date:Wed,%2019%20Aug%202020%2018:51:03%20GMT	https://flutter.dev/assets/get-started/android/react-native/basic-layout-2490ba3bed87bbf579b422977dcaa34f51a5b77dab53abbd460028acda33a000.gif	C:/Users/Wawingi%20Sebastiao/Downloads/FLUTTER/flutter.dev/assets/get-started/android/react-native/basic-layout-2490ba3bed87bbf579b422977dcaa34f51a5b77dab53abbd460028acda33a000.gif	(from https://flutter.dev/docs/get-started/flutter-for/react-native-devs)
16:57:28	90654/90654	---M-Z	200	added ('OK')	image/gif	date:Wed,%2019%20Aug%202020%2018:51:03%20GMT	https://flutter.dev/assets/get-started/ios/react-native/basic-layout-bb720a0054daf418b7bafb40619c490933b730f9e45bd9003254ea9d80d6c163.gif	C:/Users/Wawingi%20Sebastiao/Downloads/FLUTTER/flutter.dev/assets/get-started/ios/react-native/basic-layout-bb720a0054daf418b7bafb40619c490933b730f9e45bd9003254ea9d80d6c163.gif	(from https://flutter.dev/docs/get-started/flutter-for/react-native-devs)
16:57:28	33335/33335	---M-Z	200	added ('OK')	image/png	date:Wed,%2019%20Aug%202020%2018:51:03%20GMT	https://flutter.dev/assets/get-started/android/react-native/stack-65e0c9e7fc3db73d80d3943f6e88fc788819b1ab4c1354c11e4711298e26ecd0.png	C:/Users/Wawingi%20Sebastiao/Downloads/FLUTTER/flutter.dev/assets/get-started/android/react-native/stack-65e0c9e7fc3db73d80d3943f6e88fc788819b1ab4c1354c11e4711298e26ecd0.png	(from https://flutter.dev/docs/get-started/flutter-for/react-native-devs)
16:57:28	35130/35130	---M-Z	200	added ('OK')	image/png	date:Wed,%2019%20Aug%202020%2018:51:03%20GMT	https://flutter.dev/assets/get-started/ios/react-native/stack-04b7bf2727e1eb71f5dfea8430ee833f24be1ced1893ae86270795b2ab76c5b9.png	C:/Users/Wawingi%20Sebastiao/Downloads/FLUTTER/flutter.dev/assets/get-started/ios/react-native/stack-04b7bf2727e1eb71f5dfea8430ee833f24be1ced1893ae86270795b2ab76c5b9.png	(from https://flutter.dev/docs/get-started/flutter-for/react-native-devs)
16:57:29	59226/59226	---M-Z	200	added ('OK')	image/gif	date:Wed,%2019%20Aug%202020%2018:51:03%20GMT	https://flutter.dev/assets/get-started/android/react-native/flutterstyling-10cfb607a02859b2a1e9767237029b3cc47891fd017bd70d84536de26383b39c.gif	C:/Users/Wawingi%20Sebastiao/Downloads/FLUTTER/flutter.dev/assets/get-started/android/react-native/flutterstyling-10cfb607a02859b2a1e9767237029b3cc47891fd017bd70d84536de26383b39c.gif	(from https://flutter.dev/docs/get-started/flutter-for/react-native-devs)
16:57:29	48974/48974	---M-Z	200	added ('OK')	image/gif	date:Wed,%2019%20Aug%202020%2018:51:03%20GMT	https://flutter.dev/assets/get-started/ios/react-native/flutterstyling-8b812e5226435b0db6f72b4f2f03a7c72b45bf0794965a0bee882fea909fc7b8.gif	C:/Users/Wawingi%20Sebastiao/Downloads/FLUTTER/flutter.dev/assets/get-started/ios/react-native/flutterstyling-8b812e5226435b0db6f72b4f2f03a7c72b45bf0794965a0bee882fea909fc7b8.gif	(from https://flutter.dev/docs/get-started/flutter-for/react-native-devs)
16:57:29	15833/15833	---M-Z	200	added ('OK')	image/gif	date:Wed,%2019%20Aug%202020%2018:51:03%20GMT	https://flutter.dev/assets/get-started/android/react-native/state-change-f7c0c14b9e1e2685b25c9e42f42a8d35ea9be544bbae3849579283bc631d9e26.gif	C:/Users/Wawingi%20Sebastiao/Downloads/FLUTTER/flutter.dev/assets/get-started/android/react-native/state-change-f7c0c14b9e1e2685b25c9e42f42a8d35ea9be544bbae3849579283bc631d9e26.gif	(from https://flutter.dev/docs/get-started/flutter-for/react-native-devs)
16:57:29	14735/14735	---M-Z	200	added ('OK')	image/gif	date:Wed,%2019%20Aug%202020%2018:51:03%20GMT	https://flutter.dev/assets/get-started/ios/react-native/state-change-f25a8c982e6cddbb81b069c8e2acb9de5cb62c66bba2be2ff79e08269d4e6add.gif	C:/Users/Wawingi%20Sebastiao/Downloads/FLUTTER/flutter.dev/assets/get-started/ios/react-native/state-change-f25a8c982e6cddbb81b069c8e2acb9de5cb62c66bba2be2ff79e08269d4e6add.gif	(from https://flutter.dev/docs/get-started/flutter-for/react-native-devs)
16:57:29	28770/28770	---M-Z	200	added ('OK')	image/png	date:Wed,%2019%20Aug%202020%2018:51:03%20GMT	https://flutter.dev/assets/get-started/android/react-native/modular-6bdba4664044a9e5328c0304a51c45fc2812bb37b3d0d57b0c93b98d5bab1f42.png	C:/Users/Wawingi%20Sebastiao/Downloads/FLUTTER/flutter.dev/assets/get-started/android/react-native/modular-6bdba4664044a9e5328c0304a51c45fc2812bb37b3d0d57b0c93b98d5bab1f42.png	(from https://flutter.dev/docs/get-started/flutter-for/react-native-devs)
16:57:30	33591/33591	---M-Z	200	added ('OK')	image/png	date:Wed,%2019%20Aug%202020%2018:51:03%20GMT	https://flutter.dev/assets/get-started/ios/react-native/modular-47e3e1e3e73a0ce419eacbee11dc2f15b9acac9b5877c43cd1a783a792b519dc.png	C:/Users/Wawingi%20Sebastiao/Downloads/FLUTTER/flutter.dev/assets/get-started/ios/react-native/modular-47e3e1e3e73a0ce419eacbee11dc2f15b9acac9b5877c43cd1a783a792b519dc.png	(from https://flutter.dev/docs/get-started/flutter-for/react-native-devs)
16:57:30	124/124	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2020%20Aug%202020%2015:57:30%20GMT	https://flutter.dev/docs/get-started/flutter-for/(https://api.flutter.dev/flutter/widgets/Navigator/of.html	C:/Users/Wawingi%20Sebastiao/Downloads/FLUTTER/flutter.dev/docs/get-started/flutter-for/(https_/api.flutter.dev/flutter/widgets/Navigator/of.html	(from https://flutter.dev/docs/get-started/flutter-for/react-native-devs)
16:57:30	33113/33113	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2019%20Aug%202020%2018:51:03%20GMT	https://flutter.dev/docs/get-started/flutter-for/%28https:/api.flutter.dev/flutter/widgets/Navigator/of.html	C:/Users/Wawingi%20Sebastiao/Downloads/FLUTTER/flutter.dev/docs/get-started/flutter-for/(https_/api.flutter.dev/flutter/widgets/Navigator/of.html	(from https://flutter.dev/docs/get-started/flutter-for/react-native-devs)
16:57:31	200511/200511	---M-Z	200	added ('OK')	image/gif	date:Wed,%2019%20Aug%202020%2018:51:03%20GMT	https://flutter.dev/assets/get-started/android/react-native/navigation-98906732ed22d9aa8e0ce0eb846dbcc7d24c123ad026c359f9f7fcc44ba99230.gif	C:/Users/Wawingi%20Sebastiao/Downloads/FLUTTER/flutter.dev/assets/get-started/android/react-native/navigation-98906732ed22d9aa8e0ce0eb846dbcc7d24c123ad026c359f9f7fcc44ba99230.gif	(from https://flutter.dev/docs/get-started/flutter-for/react-native-devs)
16:57:31	182734/182734	---M-Z	200	added ('OK')	image/gif	date:Wed,%2019%20Aug%202020%2018:51:03%20GMT	https://flutter.dev/assets/get-started/ios/react-native/navigation-1939f60628bec820bad0fe88d58c562984c1c00d8cfd755a4135f4321a37417e.gif	C:/Users/Wawingi%20Sebastiao/Downloads/FLUTTER/flutter.dev/assets/get-started/ios/react-native/navigation-1939f60628bec820bad0fe88d58c562984c1c00d8cfd755a4135f4321a37417e.gif	(from https://flutter.dev/docs/get-started/flutter-for/react-native-devs)
16:57:31	18694/18694	---M-Z	200	added ('OK')	image/gif	date:Wed,%2019%20Aug%202020%2018:51:03%20GMT	https://flutter.dev/assets/get-started/android/react-native/flutter-gestures-b13848f4fe7f96b49f3dc482c39a6404d0b55a1551552acbecce8f9f82f8f7d5.gif	C:/Users/Wawingi%20Sebastiao/Downloads/FLUTTER/flutter.dev/assets/get-started/android/react-native/flutter-gestures-b13848f4fe7f96b49f3dc482c39a6404d0b55a1551552acbecce8f9f82f8f7d5.gif	(from https://flutter.dev/docs/get-started/flutter-for/react-native-devs)
16:57:31	23061/23061	---M-Z	200	added ('OK')	image/gif	date:Wed,%2019%20Aug%202020%2018:51:03%20GMT	https://flutter.dev/assets/get-started/ios/react-native/flutter-gestures-0e5609c5c5f7c14da61ac3167ff4ad613fa2dd478a5dd34caa86e6ce400995b2.gif	C:/Users/Wawingi%20Sebastiao/Downloads/FLUTTER/flutter.dev/assets/get-started/ios/react-native/flutter-gestures-0e5609c5c5f7c14da61ac3167ff4ad613fa2dd478a5dd34caa86e6ce400995b2.gif	(from https://flutter.dev/docs/get-started/flutter-for/react-native-devs)
16:57:32	17555/17555	---M-Z	200	added ('OK')	image/gif	date:Wed,%2019%20Aug%202020%2018:51:03%20GMT	https://flutter.dev/assets/get-started/android/react-native/api-calls-cc7facae45f34d20c206b107f53ff8469fbe73f8fc336d354c17a27a5af961ac.gif	C:/Users/Wawingi%20Sebastiao/Downloads/FLUTTER/flutter.dev/assets/get-started/android/react-native/api-calls-cc7facae45f34d20c206b107f53ff8469fbe73f8fc336d354c17a27a5af961ac.gif	(from https://flutter.dev/docs/get-started/flutter-for/react-native-devs)
16:57:32	17077/17077	---M-Z	200	added ('OK')	image/gif	date:Wed,%2019%20Aug%202020%2018:51:03%20GMT	https://flutter.dev/assets/get-started/ios/react-native/api-calls-692bd55429656c9adc8b93074c35f88e5a550d7ca97485616108951baa7244dc.gif	C:/Users/Wawingi%20Sebastiao/Downloads/FLUTTER/flutter.dev/assets/get-started/ios/react-native/api-calls-692bd55429656c9adc8b93074c35f88e5a550d7ca97485616108951baa7244dc.gif	(from https://flutter.dev/docs/get-started/flutter-for/react-native-devs)
16:57:33	515845/515845	---M-Z	200	added ('OK')	image/gif	date:Wed,%2019%20Aug%202020%2018:51:03%20GMT	https://flutter.dev/assets/get-started/ios/react-native/input-fields-67200333d1b28999ef956d0352962ea96f25a3c232f3aaa2fb90c735b244368a.gif	C:/Users/Wawingi%20Sebastiao/Downloads/FLUTTER/flutter.dev/assets/get-started/ios/react-native/input-fields-67200333d1b28999ef956d0352962ea96f25a3c232f3aaa2fb90c735b244368a.gif	(from https://flutter.dev/docs/get-started/flutter-for/react-native-devs)
16:57:33	33622/33622	---M-Z	200	added ('OK')	image/gif	date:Wed,%2019%20Aug%202020%2018:51:03%20GMT	https://flutter.dev/assets/get-started/android/react-native/flutter-fade-241787290a9da1d7406516a96845a65c42c97b5a8219f4ff29f0c3412ab281ba.gif	C:/Users/Wawingi%20Sebastiao/Downloads/FLUTTER/flutter.dev/assets/get-started/android/react-native/flutter-fade-241787290a9da1d7406516a96845a65c42c97b5a8219f4ff29f0c3412ab281ba.gif	(from https://flutter.dev/docs/get-started/flutter-for/react-native-devs)
16:57:33	33599/33599	---M-Z	200	added ('OK')	image/gif	date:Wed,%2019%20Aug%202020%2018:51:03%20GMT	https://flutter.dev/assets/get-started/ios/react-native/flutter-fade-2596d382757ecf7c4a2db020871d715da585db9fabed9956cbff6ef011b2786b.gif	C:/Users/Wawingi%20Sebastiao/Downloads/FLUTTER/flutter.dev/assets/get-started/ios/react-native/flutter-fade-2596d382757ecf7c4a2db020871d715da585db9fabed9956cbff6ef011b2786b.gif	(from https://flutter.dev/docs/get-started/flutter-for/react-native-devs)
16:57:33	2495205/2495205	---M-Z	200	added ('OK')	image/gif	date:Wed,%2019%20Aug%202020%2018:51:03%20GMT	https://flutter.dev/assets/get-started/android/react-native/input-fields-0ebf3d566d9cd0e9ce79200ff08ec5dfcb3954c476e011e20c0bba7bcc33cf86.gif	C:/Users/Wawingi%20Sebastiao/Downloads/FLUTTER/flutter.dev/assets/get-started/android/react-native/input-fields-0ebf3d566d9cd0e9ce79200ff08ec5dfcb3954c476e011e20c0bba7bcc33cf86.gif	(from https://flutter.dev/docs/get-started/flutter-for/react-native-devs)
16:57:33	209193/209193	---M-Z	200	added ('OK')	image/gif	date:Wed,%2019%20Aug%202020%2018:51:03%20GMT	https://flutter.dev/assets/get-started/android/react-native/card-swipe-20a57fe25c2e274bfbe0e9f3d4d1aebd5443fc9d2ce81bd6e9d2588e94e28b16.gif	C:/Users/Wawingi%20Sebastiao/Downloads/FLUTTER/flutter.dev/assets/get-started/android/react-native/card-swipe-20a57fe25c2e274bfbe0e9f3d4d1aebd5443fc9d2ce81bd6e9d2588e94e28b16.gif	(from https://flutter.dev/docs/get-started/flutter-for/react-native-devs)
16:57:34	211922/211922	---M-Z	200	added ('OK')	image/gif	date:Wed,%2019%20Aug%202020%2018:51:03%20GMT	https://flutter.dev/assets/get-started/ios/react-native/card-swipe-ed0bd70d7698b81793f2a44bea69ddf51be44ac486e8410961aabff16176e3ce.gif	C:/Users/Wawingi%20Sebastiao/Downloads/FLUTTER/flutter.dev/assets/get-started/ios/react-native/card-swipe-ed0bd70d7698b81793f2a44bea69ddf51be44ac486e8410961aabff16176e3ce.gif	(from https://flutter.dev/docs/get-started/flutter-for/react-native-devs)
16:57:34	13008/13008	---M-Z	200	added ('OK')	image/png	date:Wed,%2019%20Aug%202020%2018:51:03%20GMT	https://flutter.dev/images/declarativeUIchanges.png	C:/Users/Wawingi%20Sebastiao/Downloads/FLUTTER/flutter.dev/images/declarativeUIchanges.png	(from https://flutter.dev/docs/get-started/flutter-for/declarative)
16:57:35	36/36	---M--	301	error ('Moved%20Permanently')	text/plain	date:Thu,%2020%20Aug%202020%2015:57:35%20GMT	https://flutter.dev/docs/get-started/web.html	C:/Users/Wawingi%20Sebastiao/Downloads/FLUTTER/flutter.dev/docs/get-started/web-2.html	(from https://flutter.dev/docs/get-started/web)
16:57:36	48/48	---M--	301	error ('Moved%20Permanently')	text/plain	date:Thu,%2020%20Aug%202020%2015:57:36%20GMT	https://flutter.dev/docs/get-started/install/windows.html	C:/Users/Wawingi%20Sebastiao/Downloads/FLUTTER/flutter.dev/docs/get-started/install/windows-2.html	(from https://flutter.dev/docs/get-started/install/windows)
16:57:37	46/46	---M--	301	error ('Moved%20Permanently')	text/plain	date:Thu,%2020%20Aug%202020%2015:57:37%20GMT	https://flutter.dev/docs/get-started/install/macos.html	C:/Users/Wawingi%20Sebastiao/Downloads/FLUTTER/flutter.dev/docs/get-started/install/macos-2.html	(from https://flutter.dev/docs/get-started/install/macos)
16:57:37	83142/83142	---M-Z	200	added ('OK')	image/png	date:Wed,%2019%20Aug%202020%2018:51:03%20GMT	https://flutter.dev/images/setup/xcode-account.png	C:/Users/Wawingi%20Sebastiao/Downloads/FLUTTER/flutter.dev/images/setup/xcode-account.png	(from https://flutter.dev/docs/get-started/install/macos)
16:57:37	94840/94840	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Aug%202020%2018:51:03%20GMT	https://flutter.dev/images/setup/trust-computer.png	C:/Users/Wawingi%20Sebastiao/Downloads/FLUTTER/flutter.dev/images/setup/trust-computer.png	(from https://flutter.dev/docs/get-started/install/macos)
16:57:37	113299/113299	---M-Z	200	added ('OK')	image/png	date:Wed,%2019%20Aug%202020%2018:51:03%20GMT	https://flutter.dev/images/setup/xcode-unique-bundle-id.png	C:/Users/Wawingi%20Sebastiao/Downloads/FLUTTER/flutter.dev/images/setup/xcode-unique-bundle-id.png	(from https://flutter.dev/docs/get-started/install/macos)
